session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First language,First Language,Nationality,Sex,Student Status
5fd8e8f07100cd31299d0ceb,5eda17e1f84829016affcaa4,APPROVED,2020-12-15 16:48:58.580000,2020-12-15 17:07:32.588000,1114.008,67,115,1,100,2021-01-05 18:26:34.688000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",,English,United Kingdom,Female,No
601bbfa3d6ae0d599a421f30,5a95102c6475f900019fb663,APPROVED,2021-02-04 09:34:30.566000,2021-02-04 09:38:29.203000,238.637,51,184,0,100,2021-02-24 09:05:47.702000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
601bbfc36e12e35adda986cb,5e89ec793c01b3685a00bb12,APPROVED,2021-02-04 09:40:07.347000,2021-02-04 09:51:57.894000,710.547,41,293,2,99,2021-02-17 14:22:37.044000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
601bbfceb4289d5a4ba9696c,5ffdbba18a42d5361122c3a5,APPROVED,2021-02-04 09:35:16.511000,2021-02-04 09:38:45.413000,208.902,24,120,0,100,2021-02-17 14:22:39.100000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Female,Yes
601bbfd94879f65a32b08807,5fbdd97ff6e47c0008f6cb51,APPROVED,2021-02-04 09:35:28.675000,2021-02-04 09:48:09.185000,760.51,31,102,0,100,2021-02-17 14:22:40.300000,5E5B3080,Canada,Canada,Part-Time,English,DATA EXPIRED,Canada,Male,No
601bbfe20826f759388da97e,60170aed5ab4b58e96d22f4c,APPROVED,2021-02-04 09:35:33.638000,2021-02-04 09:41:30.662000,357.024,21,61,0,100,2021-02-17 14:22:41.702000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
601bbfe8fa119d59892b6d26,5ec7daede3ca77255864b100,APPROVED,2021-02-04 09:35:45.316000,2021-02-04 09:53:05.523000,1040.207,44,314,3,100,2021-02-17 14:22:42.802000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
601bbff10f9e065abb0f1ad8,5ea969ba7ff60b0399753aac,APPROVED,2021-02-04 09:35:45.068000,2021-02-04 09:43:01.807000,436.739,48,291,0,100,2021-02-17 14:22:45.029000,NOCODE,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
601bbff3f6e9555a63f1747d,5ff85878c73c7102572ca342,APPROVED,2021-02-04 09:35:47.195000,2021-02-04 09:49:34.129000,826.934,60,169,1,100,2021-02-17 14:22:46.906000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
601bbff8bed1dd5b15f04bbc,5e42fb246aac8e19d21b5bd2,TIMED-OUT,2021-02-04 09:35:52.501000,,7099242.657504,21,184,2,100,,,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,Yes
601bbffdfa119d590eae5ffd,6016a81a527c3884c11ce586,APPROVED,2021-02-04 09:36:11.419000,2021-02-04 10:15:14.489000,2343.07,47,34,0,100,2021-02-25 13:38:33.112000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
601bbffe2b5f8159ca29ca67,5d99bbe39d2a700018869e79,APPROVED,2021-02-04 09:37:30.025000,2021-02-04 09:42:06.908000,276.883,20,369,9,95,2021-02-17 14:22:48.281000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
601bbfff17fdc259a32d5654,5fe7673ee14422582703e754,APPROVED,2021-02-04 09:35:59.948000,2021-02-04 09:37:56.947000,116.999,18,91,3,96,2021-02-17 14:22:50.773000,5E5B3080,Ireland,United Kingdom,Unemployed (and job seeking),English,DATA EXPIRED,Ireland,Female,Yes
601bc0041ca7bb3dee6b5ad5,5fd79497b9e4f90c27e0e0e7,RETURNED,2021-02-04 09:36:15.966000,,7099219.225408,40,14,1,95,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
601bc0136e12e35a68287f23,5c51f98b5acab7000125fc8f,APPROVED,2021-02-04 09:36:18.982000,2021-02-04 09:53:26.169000,1027.187,44,161,0,100,2021-02-17 14:22:51.914000,5E5B3080,Korea,Canada,Full-Time,English,English,Korea,Male,No
601bc3bd72f5e859b040b022,5f633d4ef20d33295f37f42d,APPROVED,2021-02-04 09:52:05.212000,2021-02-04 09:56:25.681000,260.469,39,94,1,100,2021-02-17 14:22:53.636000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,DATA EXPIRED,United Kingdom,Female,No
601bc9d6bca3985b2ca41051,5f2ad47b147eeb3c78438e0e,APPROVED,2021-02-04 10:18:06.650000,2021-02-04 10:22:48.793000,282.143,31,15,0,100,2021-02-17 14:22:54.933000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
60211be5c0eec004463bfe44,5ff5a8e4c4d15f034f60ce96,APPROVED,2021-02-08 11:09:25.676000,2021-02-08 11:17:54.154000,508.478,21,114,0,100,2021-02-17 14:22:56.045000,5E5B3080,United Kingdom,United Kingdom,Other,English,DATA EXPIRED,United Kingdom,Female,Yes
60211be5dab08d043891c644,5f685b659cdca3493cea939d,APPROVED,2021-02-08 11:11:48.957000,2021-02-08 11:32:49.756000,1260.799,31,374,1,100,2021-02-17 14:37:52.897000,5E5B3080,United States,United States,DATA EXPIRED,English,DATA EXPIRED,United States,Male,No
60211beba41dfb03c1af1ba5,58c4f54f93499d0001346edd,TIMED-OUT,2021-02-08 11:09:51.401000,,6748003.915696,31,616,9,99,,,Australia,Australia,Unemployed (and job seeking),English,English,Australia,Male,No
60211bed46e21c034408bac9,5707c88f374137000fbc5aec,APPROVED,2021-02-08 11:09:38.310000,2021-02-08 11:18:05.429000,507.119,65,472,4,100,2021-02-17 14:22:57.523000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
60211bef430ae304a9608a9c,5ef34cc943115906d6aa397f,APPROVED,2021-02-08 11:09:34.981000,2021-02-08 11:16:40.133000,425.152,19,280,4,99,2021-02-17 14:23:00.141000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
60211bef46e21c04350ce56f,59d39d8200d49400018173d9,APPROVED,2021-02-08 11:09:35.712000,2021-02-08 11:43:08.407000,2012.695,45,780,5,100,2021-02-17 14:35:48.231000,5E5B3080,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Female,No
60211bf2f8c87803d947a29d,5a3a570307245d0001fc0692,APPROVED,2021-02-08 11:09:48.386000,2021-02-08 11:15:54.348000,365.962,48,565,1,100,2021-02-17 14:23:02.362000,5E5B3080,United Kingdom,United Kingdom,Part-Time,,English,United Kingdom,Male,No
60211bf4e26a0b04468f0716,5f6393a4e5a9ed094965f15e,APPROVED,2021-02-08 11:09:45.340000,2021-02-08 11:21:36.732000,711.392,35,149,0,100,2021-02-17 14:23:05.827000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Male,No
60211bf507057203c2f39b69,5c5d16ab6ad0f00001cc0ca2,APPROVED,2021-02-08 11:09:41.085000,2021-02-08 11:27:02.208000,1041.123,52,638,5,99,2021-02-17 14:23:07.306000,5E5B3080,United States,Australia,Part-Time,English,English,United States,Male,No
60211bfd7cd418042e8f2e80,5ec59870db44d65d215887fb,APPROVED,2021-02-08 11:09:51.979000,2021-02-08 11:27:20.338000,1048.359,48,671,1,100,2021-02-17 14:24:06.670000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,Yes
6021254019119503ccdbd3c4,5f4c76626c581c000a0d4713,APPROVED,2021-02-08 11:49:26.002000,2021-02-08 12:04:23.410000,897.408,33,274,0,100,2021-02-17 14:23:10.479000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Male,Yes
6023ce1eca054f0344ba7f74,5fc4cf9f3582c1977e3dc88c,RETURNED,2021-02-10 12:14:26.289000,,6571329.125443,29,56,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6023ce21ce0360028049a126,59e3dbd9ae9f950001d83ffb,APPROVED,2021-02-10 12:14:29.350000,2021-02-10 12:18:21.417000,232.067,28,149,1,100,2021-02-17 14:23:13.116000,5E5B3080,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No
6023ce25203b2d01e812ba65,594907f28fb2140001afd58d,APPROVED,2021-02-10 12:14:29.554000,2021-02-10 12:20:08.706000,339.152,27,570,3,100,2021-02-17 14:23:14.393000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes
6023ce2824834b0269c386c8,601027287069fe2956086c0b,APPROVED,2021-02-10 12:15:29.914000,2021-02-10 12:29:37.026000,847.112,30,46,0,100,2021-02-17 14:23:17.673000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,DATA EXPIRED,No
6023ce2d1534f2025c2a5e71,56e60e39f7957b000b18e37b,APPROVED,2021-02-10 12:14:41.158000,2021-02-10 12:45:38.040000,1856.882,31,1506,4,100,2021-02-17 14:47:41.608000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,No
6023ce3717fefa02df1b0b2b,600fc2105d00891bdb4303ba,APPROVED,2021-02-10 12:14:47.548000,2021-02-10 12:31:28.660000,1001.112,,42,0,100,2021-02-17 14:23:18.690000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Female,No
6023ce46699084034eb39b22,5f579b85e5442025dcc0c068,APPROVED,2021-02-10 12:15:02.670000,2021-02-10 12:27:12.514000,729.844,31,393,3,99,2021-02-17 14:23:20.151000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Female,No
6023ce495d0d17034ca11d2b,600043a51be97b05a87e5759,APPROVED,2021-02-10 12:15:05.520000,2021-02-10 12:32:57.519000,1071.999,31,91,2,96,2021-02-17 14:23:22.305000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Female,No
6023ce4c8d5131026b24b0fa,56b78f11e77ebe000cbefe79,APPROVED,2021-02-10 12:15:08.462000,2021-02-10 12:17:57.714000,169.252,55,2038,16,99,2021-02-17 14:23:23.901000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
6023ce4ca2f532034cda5f87,5f4cfe26fc6fe994078bedd3,REJECTED,2021-02-10 12:15:08.087000,2021-02-10 12:36:45.133000,1297.046,31,423,4,99,2021-02-17 14:43:17.240000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Female,No
6023d1f4203b2d0439c90e96,5ffc7be4a3b2580abe4d9fe6,APPROVED,2021-02-10 12:32:50.516000,2021-02-10 12:35:25.108000,154.592,54,70,2,97,2021-02-17 14:23:32.650000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,DATA EXPIRED,United Kingdom,Female,No
6023d73331891704c298e8eb,5b79e92cdb11320001c3d5da,APPROVED,2021-02-10 12:53:11.449000,2021-02-10 12:56:56.069000,224.62,38,464,4,100,2021-02-17 14:23:34.233000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",,English,United Kingdom,Female,No
6023d7458b180c04bbea7035,5a78b8355292b800012284ca,APPROVED,2021-02-10 12:53:28.044000,2021-02-10 12:56:01.603000,153.559,48,862,4,100,2021-02-17 14:23:37.126000,5E5B3080,United States,United States,Full-Time,English,English,United States,Female,No
6023d746d6799105308cdd89,5abc11e6e1099600016a3097,APPROVED,2021-02-10 12:53:52.330000,2021-02-10 13:02:47.627000,535.297,26,1311,7,100,2021-02-17 14:23:41.932000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6023d74f6df18b04b567ba77,5ff5bb48d5173605aa4e00b1,APPROVED,2021-02-10 12:54:06.795000,2021-02-10 13:03:55.641000,588.846,18,87,1,100,2021-02-17 14:23:47.825000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Male,Yes
6023d7532a1f3e04ad1b9851,5e4fee53478084033f395903,APPROVED,2021-02-10 12:53:48.284000,2021-02-10 13:12:39.018000,1130.734,58,295,0,100,2021-02-17 14:23:49.453000,NOCODE,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6023d75eec3954043dde2e9c,5bf747cbacc2260001f99884,APPROVED,2021-02-10 12:53:50.148000,2021-02-10 13:11:55.154000,1085.006,39,548,11,97,2021-02-17 14:23:51.487000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6023d772657c85044eb0aa82,5d76ae3830e6c500019de372,APPROVED,2021-02-10 12:54:10.393000,2021-02-10 12:58:35.588000,265.195,36,469,6,98,2021-02-17 14:23:54.458000,5E5B3080,Nigeria,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6023d77a91112c0441f54c91,5cc1c0120915430001d7f38e,APPROVED,2021-02-10 12:54:18.342000,2021-02-10 12:57:33.156000,194.814,58,479,2,100,2021-02-17 14:23:57.826000,NOCODE,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
6023d77cb6d92504b2521919,600eb11387ba24774e2b7bf8,APPROVED,2021-02-10 12:54:20.329000,2021-02-10 12:57:41.579000,201.25,32,90,0,100,2021-02-17 14:24:00.433000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
6023d77f4e9ca203d0b6f46a,600301218f2211357248f416,APPROVED,2021-02-10 12:54:31.508000,2021-02-10 13:00:15.132000,343.624,39,130,1,100,2021-02-17 14:24:02.092000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
6023dbebc6e32e060f2518c8,5c9934fd520c3f00132ebff2,APPROVED,2021-02-10 13:13:15.372000,2021-02-10 13:19:17.842000,362.47,44,348,5,98,2021-02-17 14:24:03.477000,5E5B3080,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No
6023dc508dcd39059c32fcd6,5f628a5497682b3094294505,APPROVED,2021-02-10 13:15:08.551000,2021-02-10 13:21:51.894000,403.343,51,126,2,98,2021-02-17 14:24:06.271000,5E5B3080,Uganda,United Kingdom,Part-Time,English,DATA EXPIRED,Uganda,Male,Yes
6023dc5353069105d2ef036e,5ff2de8184b3a97efde5fde4,APPROVED,2021-02-10 13:14:58.982000,2021-02-10 13:31:36.162000,997.18,35,106,1,100,2021-02-17 14:24:07.834000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
6023dc8dede74d03be146aeb,5ff1c77fe7417a634c8715a6,APPROVED,2021-02-10 13:15:57.884000,2021-02-10 13:19:50.730000,232.846,24,74,0,100,2021-02-17 14:24:09.424000,5E5B3080,New Zealand,United Kingdom,Part-Time,English,DATA EXPIRED,New Zealand,Female,No
6023dca284727d05d4b8ef84,5ff76a16233de9416dbcf541,APPROVED,2021-02-10 13:16:23.801000,2021-02-10 13:18:48.902000,145.101,31,92,1,99,2021-02-17 14:24:10.583000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Female,No
6023dcacd6799105b5f2e08f,5eda86226763346ac679ca5f,APPROVED,2021-02-10 13:16:33.190000,2021-02-10 13:20:51.311000,258.121,30,753,8,98,2021-02-17 14:24:12.030000,5E5B3080,United States,United States,Full-Time,,English,United States,Male,No
6023dcb2fbeea40625e67a65,5c9bb41c722d8e0001493ad8,APPROVED,2021-02-10 13:16:38.564000,2021-02-10 13:35:11.990000,1113.426,25,79,1,100,2021-02-25 13:37:33.429000,NOCODE,Ireland,United Kingdom,Full-Time,English,English,Ireland,Female,No
6023dcbc543a85034ec7f8f0,5fbf7a3d2c47c32577032555,APPROVED,2021-02-10 13:16:44.839000,2021-02-10 13:20:36.323000,231.484,39,92,2,99,2021-02-17 14:24:15.418000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
6023dceba35409051b196228,599aca876b939900012da2cd,RETURNED,2021-02-10 13:17:31.253000,,6567544.491072,60,438,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6023dcef17fefa0625370864,5f325d8b1fe6c41b63d65700,APPROVED,2021-02-10 13:17:43.711000,2021-02-10 13:20:27.260000,163.549,30,203,3,98,2021-02-17 14:24:17.132000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
6023e186b6d925068ab2789d,59d38d62323bd80001e200bc,APPROVED,2021-02-10 13:37:10.697000,2021-02-10 13:52:01.460000,890.763,50,1132,7,100,2021-02-17 14:24:18.844000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6023eec7987a090987e207fc,5eac3dc896a6242689110c31,APPROVED,2021-02-10 14:34:29.619000,2021-02-10 14:39:17.093000,287.474,22,257,0,100,2021-02-17 14:24:24.446000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6023ef0c1e51ea078f4e4e2c,6006f353dff4850fa31b8765,APPROVED,2021-02-10 14:34:58.718000,2021-02-10 14:54:33.657000,1174.939,22,47,0,100,2021-02-17 14:24:26.685000,5E5B3080,South Africa,,Unemployed (and job seeking),English,,South Africa,Female,No
6023ef24a6dc76095703e4c5,5c61e3f321fb620001409213,APPROVED,2021-02-10 14:35:32.697000,2021-02-10 14:42:15.576000,402.879,30,402,1,100,2021-02-25 13:30:59.616000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
6023ef36af47ec08f3c00e8c,5fe9bbe16d65c590cd7de31b,APPROVED,2021-02-10 14:35:34.031000,2021-02-10 14:42:49.586000,435.555,26,92,0,100,2021-02-17 14:24:27.907000,5E5B3080,Germany,Hungary,Full-Time,English,DATA EXPIRED,Germany,Male,No
6023ef3d7cd27c09811d834b,5f46c67a25a21808e955969a,APPROVED,2021-02-10 14:35:50.732000,2021-02-10 14:39:48.390000,237.658,35,75,1,100,2021-02-17 14:24:29.531000,5E5B3080,South Africa,South Africa,Unemployed (and job seeking),English,DATA EXPIRED,South Africa,Female,No
6023ef4075b08208e9fac81d,5c49a4c1c41b2a0001840033,APPROVED,2021-02-10 14:37:34.195000,2021-02-10 14:47:54.502000,620.307,40,443,6,99,2021-02-17 14:36:20.072000,5E5B3080,Ireland,United Kingdom,Full-Time,,English,Ireland,Female,No
6023ef41534a69096b5c5904,5b4bf28864ce80000195fe68,APPROVED,2021-02-10 14:35:48.053000,2021-02-10 14:38:09.919000,141.866,22,509,2,100,2021-02-17 14:24:30.738000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,Yes
6023ef43c452c8095379f4c4,5641c95d17bdbe00102a0b51,APPROVED,2021-02-10 14:35:52.038000,2021-02-10 14:41:51.849000,359.811,56,545,2,100,2021-02-17 14:24:34.033000,5E5B3080,United States,United Kingdom,Part-Time,,English,United Kingdom,Female,No
6023ef4c292864095bd64def,577a3dfd92c50c0001c9488f,APPROVED,2021-02-10 14:36:09.704000,2021-02-10 14:56:06.750000,1197.046,58,1573,7,100,2021-02-17 14:30:48.922000,NOCODE,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",,English,United Kingdom,Male,No
6023ef5cdb99b308e3fee7eb,567c1cc8b7d79a0012b273ef,APPROVED,2021-02-10 14:36:28.919000,2021-02-10 14:50:09.813000,820.894,24,533,1,100,2021-02-17 14:24:36.907000,5E5B3080,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Male,Yes
6023f2041d68dd08f3202ea9,5f4687b39c560f000b424975,APPROVED,2021-02-10 14:47:32.252000,2021-02-10 15:07:52.535000,1220.283,18,182,1,100,2021-02-17 14:24:40.181000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,DATA EXPIRED,United Kingdom,Female,Yes
6023f205e3d8e00961dbaef7,575b2b408b705300078ae5e6,APPROVED,2021-02-10 14:47:35.565000,2021-02-10 15:15:48.277000,1692.712,32,1540,3,100,2021-02-17 14:24:41.790000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
6023f205f5690f08901c9ebe,56eeb66a524cc0000a5fa4a2,APPROVED,2021-02-10 14:51:07.184000,2021-02-10 15:00:04.195000,537.011,65,578,4,100,2021-02-17 14:24:49.242000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
6023f20ac99cb20a41a2e493,60144844527c3840f9c01e5d,APPROVED,2021-02-10 14:47:40.595000,2021-02-10 14:51:57.507000,256.912,20,28,0,100,2021-02-17 14:24:52.363000,5E5B3080,United Kingdom,,Unemployed (and job seeking),English,,United Kingdom,Male,Yes
6023f20d7d02b5097479b6a3,5f9aa6cbb064e81d45361ff9,RETURNED,2021-02-10 14:47:41.758000,,6562134.130896,20,74,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6023f20f1951e7097f6e0331,5e9397d303807b2006e77d5a,APPROVED,2021-02-10 14:53:07.640000,2021-02-10 14:58:17.096000,309.456,42,306,0,100,2021-02-17 14:24:54.011000,NOCODE,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
6023f210e913d809c3a4827c,5e642059211a831a2b490c06,APPROVED,2021-02-10 14:48:55.419000,2021-02-10 14:53:26.084000,270.665,25,340,0,100,2021-02-17 14:24:56.111000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No
6023f21c55ca75096add24d6,5e5533d92d3b4a0009806de9,APPROVED,2021-02-10 14:50:36,2021-02-10 14:59:04.638000,508.638,42,366,0,100,2021-02-17 14:24:58.496000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
6023f22e6828ea09e5578b29,5cfd47850526d1001984a86d,APPROVED,2021-02-10 14:48:22.444000,2021-02-10 14:50:42.468000,140.024,29,548,6,99,2021-02-17 14:25:00.613000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
6023f233586550096a2a3d35,5964e073241f8d0001065056,APPROVED,2021-02-10 14:48:26.715000,2021-02-10 14:52:50.217000,263.502,,1019,3,100,2021-02-17 14:25:03.676000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
6023f9cbbe52460008fcdbe5,5faeddedfa4c000afe09d904,APPROVED,2021-02-10 15:20:43.909000,2021-02-10 15:26:51.318000,367.409,38,80,0,100,2021-02-17 14:25:08.573000,5E5B3080,Iceland,,Full-Time,English,,Iceland,Female,Yes
6024eeaed1bd86230df815f0,6008a28952ecc552e4d30e8f,REJECTED,2021-02-11 08:45:34.466000,2021-02-11 08:48:22.286000,167.82,19,4,2,77,2021-02-17 14:46:32.611000,5E5B3080,South Africa,,Part-Time,English,,South Africa,Male,Yes
6024ef1053864b2306884083,5fad377db9d2523e3e37d94c,RETURNED,2021-02-11 08:47:12.911000,,6497363.037862,64,127,4,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6024ef154f0a2b20ccda9a68,5e6b42009dae0e0e5a9bf54a,APPROVED,2021-02-11 08:47:20.838000,2021-02-11 08:51:28.642000,247.804,33,130,2,99,2021-02-17 14:25:09.893000,5E5B3080,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No
6024ef15728c5e22953c5721,5eeca33b7a26c0030a3fa5b2,APPROVED,2021-02-11 08:47:20.219000,2021-02-11 09:01:42.853000,862.634,57,218,7,96,2021-02-17 14:25:11.515000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No
6024ef17fb809b23185546af,5ec76194079cdc1b61767c3b,APPROVED,2021-02-11 08:47:19.229000,2021-02-11 08:52:07.665000,288.436,33,866,0,100,2021-02-17 14:25:13.548000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,No
6024ef194a60332345787b38,5f29ed73209c1b1a178602e3,APPROVED,2021-02-11 08:47:21.180000,2021-02-11 08:52:10.535000,289.355,25,117,1,100,2021-02-17 14:25:17.122000,5E5B3080,Nigeria,United Kingdom,Unemployed (and job seeking),English,DATA EXPIRED,Nigeria,Male,Yes
